,region_Europe & Central Asia,region_Latin America & Caribbean,region_Middle East & North Africa,region_North America,region_South Asia,region_Sub-Saharan Africa,status_Developing,life_expectancy,year,adult_mortality,infant_mortality,1-4_mortality,alcohol,hep_b,bmi,polio,health_gov_expendt%,dtp3,hiv_aids,gdp,5_19thinness,5_19obesity,hdi,schooling,drinking_water,national_income_capita,health_expenditure%_gdp,obesity_adlts
1232,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0805865733639388,-1.6269784336399213,-0.40882763224064295,0.13555938051749267,-0.23436011837681062,-1.0883380925544748,-0.43554249549327545,0.9225487998286928,0.023416368016772042,-0.6477921469564234,-3.1295103398580526,-0.32405455691269935,-0.24967570298591132,0.04116911192806136,0.5026089264041985,-0.11351241900417304,-0.9986666898904124,-0.10926136248586517,0.4577649963993179,-1.042314374069906,0.7842013183492774
1233,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2910374178248841,-1.4100479758212652,-0.4721623741962921,0.11463925120974029,-0.2487153825654682,-1.0958358472787668,-0.474826381401532,0.9678629712507589,-3.17937661978527,-0.6751316257084419,-0.17764498147658445,-0.32405455691269935,-0.24702971784478447,0.019813014068001504,0.5919895695616728,-0.09474106320357568,-0.9692996440920613,-0.07997917090915699,0.4198423449011947,-1.115586893951312,0.8286915073171395
1234,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5014882622858294,-1.193117518002609,-0.48602220323768247,0.09388256041220489,-0.25828555869124,-1.1008343504282947,-0.5141102673097885,1.0131771426728233,-0.27551097751141856,-0.5879645321586946,-0.2198144865963197,-0.32405455691269935,-0.17405411223531575,0.019813014068001504,0.6590250519297782,-0.0618911905525303,-0.8518314608986564,-0.03117740328694215,0.5063503430803339,-0.8796989662575063,0.8731816962850011
1235,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2877024044427155,-0.9761870601839528,0.15849874736939462,0.07868277896204108,-0.2487153825654682,-1.1208283630264064,-0.5926780391263016,1.0584913140948895,-0.40362269702350023,-0.646863083604756,-0.30415349683579024,-0.32405455691269935,-0.3665308002048204,-0.0015430837920583512,0.7484056950872525,-0.05250551265223162,-0.7637303235036025,0.0175400531742866,0.45554372136713556,-1.2412052821998798,0.9287944324948284
1236,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.21404460888138435,-0.7592566023652966,0.05537742332671693,0.06086798134840811,-0.26019959391639436,-1.0583470736573068,-0.6319619250345581,1.103805485516954,-0.5744383230396092,-0.1327651442948881,-0.3463230019555255,-0.32405455691269935,-0.4174726316247323,-0.0015430837920583512,0.8377863382447268,-0.11351241900417304,-0.6462621403101975,0.06617319847453072,0.40536474680237533,-0.8963953070169016,0.97328462146269
1237,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.256134777773574,-0.5423261445466404,0.12985160403824342,0.04060160608152318,-0.27072678765474323,-1.0933365957040029,-0.5141102673097885,1.14911965693902,-0.5744383230396092,-0.7414571044377718,-0.7258485480331428,-0.32405455691269935,-0.3840352903063385,-0.0015430837920583512,0.927166981402201,0.0038085547495604545,-0.5581610029151441,0.11472203261378804,-0.2695014662115968,-1.27951615116871,1.0288973576725173
1238,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.477108164457566,-0.32539568672798425,0.4759696923469934,0.02393087803940793,-0.25828555869124,-1.1308253693254624,-0.7498135827593276,1.1944338283610862,-0.8306617620637725,-1.2062016415738923,-0.9788655787515544,-0.32405455691269935,-0.34735873520440397,-0.0228991816521184,1.0165476245596754,0.017887071600008474,-0.5287939571167931,0.16317113281870918,-0.20585019891099088,-1.4719294114339057,1.0845100938823447
1239,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.3508376577809985,-0.10846522890932808,0.28783092691362094,0.0018666791601378312,-0.2745548581050519,-1.1033336020030589,-0.8676652404840972,1.2397479997831506,-0.360918790519473,-0.9224195790748453,-1.0632045889910249,-0.32405455691269935,-0.2905799079396947,-0.0228991816521184,1.1059282677171491,0.04135126635075517,-0.5287939571167931,0.21155134463599579,-0.19287275606329451,-1.1948481583905146,1.1401228300921717
1240,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.006928777802607648,0.10846522890932808,-0.23250140984330395,-0.023629728433685188,-0.30996450977040735,-1.0958358472787668,-0.474826381401532,1.2850621712052168,-0.4890305100315547,-0.8237127747273506,-0.5571705275542018,-0.32405455691269935,-0.1889069948568556,-0.0228991816521184,1.1953089108746235,0.05073694425105385,-0.49942691131844147,0.259847245292297,-0.12551364794906106,-1.2234678684577542,1.195735566301999
1241,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5014882622858294,0.32539568672798425,-0.398306225596545,-0.04373266519035359,-0.3262338091842193,-1.0883380925544748,-0.12127140822722327,1.3303763426272812,-0.1901031645033641,-0.5275923616848666,-0.17764498147658445,-0.32405455691269935,-0.24632615276720923,-0.0228991816521184,1.2846895540320977,0.07420113900180055,-0.49942691131844147,0.30804649656893185,-0.11500809897711639,-0.9266882815600429,1.2513483025118264
1242,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7119391067467747,0.5423261445466404,-0.4438045782894675,-0.0661237410900572,-0.3434601262106084,-1.0908373441292387,-0.23912306595199284,1.3756905140493474,-0.360918790519473,-0.868953393386619,-0.3463230019555255,-0.32405455691269935,-0.48605803334660724,-0.0228991816521184,1.3740701971895721,0.08827965585224856,-0.4700598655200903,0.35692692033523704,-0.086581319405972,-1.144536782454079,1.3069610387216535
1243,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8171645289772475,0.7592566023652966,-0.447971705696614,-0.08867825549997767,-0.3559013551741117,-1.0958358472787668,-0.04270363641071022,1.4210046854714136,-3.17937661978527,-1.0745925691105662,-0.13547547635684917,-0.32405455691269935,-0.09152930700220166,-0.04425527951217825,1.4634508403470463,0.10235817270269659,-0.4700598655200903,0.40600269923065446,-0.026637892918993596,-1.3224943341235909,1.3736963221734464
1244,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7119391067467747,0.9761870601839528,-0.4377317790242174,-0.1125402779916326,-0.37121363697534643,-1.1358238724749905,-0.6712458109428145,1.5116330283155441,-3.222080526289297,-0.27671256730165134,-0.5571705275542018,-0.32405455691269935,-0.03335583258263196,-0.04425527951217825,1.5528314835045203,0.13520804535374195,-0.44069281972173924,0.4547659099194919,0.04690094988461908,-1.3633860008433882,1.4293090583832737
1245,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.02797386224870248,1.193117518002609,-0.2932792296957636,-0.13427759985046908,-0.3826978483262725,-1.1358238724749905,-0.474826381401532,1.5569471997376085,-3.222080526289297,-0.005268855346041028,-0.5993400326739371,-0.32405455691269935,-0.01333661174144529,-0.04425527951217825,1.6422121266619945,0.14928656220418998,-0.49942691131844147,0.5032191228639732,0.07223786211107386,-1.311117756282593,1.4960443418350666
1246,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.14038681332005318,1.4100479758212652,-0.031825421570977196,-0.15846649936255763,-0.3788697778759638,-1.1358238724749905,-0.6319619250345581,1.6022613711596747,-0.6598461360476636,-0.1615546288962408,-0.7680180531528781,-0.32405455691269935,-0.46991730865391157,-0.04425527951217825,1.7315927698194686,0.14459372325404066,-0.5581610029151441,0.5513710776356652,0.8634883646560513,-1.3203754059858266,1.562779625286859
1247,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.03516139108958052,1.6269784336399213,-0.1300199719474753,-0.1846166609972481,-0.39801013012750736,-1.115295753389799,-0.8676652404840972,1.6475755425817409,-0.8306617620637725,-0.6968815495466067,-1.0210350838712896,-0.32405455691269935,-0.15582589127870297,-0.04425527951217825,1.8433185737663116,0.10235817270269659,-0.5581610029151441,0.5992222883270109,1.0792762317768125,-1.1800966911828674,1.6295149087386518
1248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7540292756389644,-1.6269784336399213,-0.8937004858543978,-0.8867485008886856,-0.6296083923711833,2.378123841643176,-0.08601252473226986,0.6053495998742349,0.15152808752885372,0.15101691820415877,0.15971105948129766,-0.32405455691269935,1.3974707303517995,-1.090704074655115,-0.07836525411938368,1.036233123782414,1.2332287907842798,0.727572664524051,0.6722901004497958,-0.06087722822068427,0.09460338934741956
1249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8171645289772475,-1.4100479758212652,-0.9389396496913901,-0.8919785332156237,-0.6305654099837604,2.4281088731384557,-0.13667491841149024,0.6506637712962994,0.06612027452079927,0.27440042363852696,0.07537204924182714,-0.32405455691269935,1.5422008378675813,-1.090704074655115,-0.01132977175127807,1.0784686743337581,1.291962882380982,0.7282810839133088,0.73346947387465,0.13929057976091763,0.1502161255572468
1250,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8592546978694371,-1.193117518002609,-0.9568278767253027,-0.8980257580936459,-0.6334364628214919,2.403116357390816,-0.15209361958807466,0.6959779427183655,0.023416368016772042,0.37722001150050055,0.03320254412209187,-0.32405455691269935,1.8573962979257759,-1.090704074655115,0.05570571061682754,1.101932869084505,1.3213299281793336,0.7289776791763299,0.8311092819668416,0.2507753705197273,0.20582886176707407
1251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92238995120772,-0.9761870601839528,-1.0060071482531345,-0.905870806584053,-0.6353504980466463,2.170685960937765,0.0846376340691235,0.7412921141404316,0.15152808752885372,0.644550939941632,0.15971105948129766,-0.32405455691269935,-0.21842576850576928,-1.090704074655115,0.12274119298493315,1.1394755806856995,1.4094310655743874,0.7296567952962203,0.9670634451331844,0.38613557909085905,0.27256414521886696
1252,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9539575778768616,-0.7592566023652966,-1.0134932916744313,-0.9197630799524823,-0.6372645332718007,2.190679973535877,0.04119552342459509,0.7866062855624961,0.2796398070409354,0.5787464037099689,0.2862195748405034,-0.32405455691269935,2.959682765655976,-1.090704074655115,0.18977667535303874,1.186403970187193,1.4975322029694413,0.7303235731974296,1.071500961383693,0.47385434220889483,0.32817688142869417
1253,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9960477467690513,-0.5423261445466404,-1.0471348687643387,-0.9356166154435134,-0.639178568496955,2.188180721961113,-2.221744210006887,0.8319204569845622,-3.136672713281243,0.5499569191086161,-3.0873408347383173,-0.32405455691269935,-0.0891765808841803,-1.090704074655115,0.2568121577211446,1.228639520738537,1.6150003861628457,0.7309790410648481,1.196949575578091,0.6451066815112939,0.39491216488048664
1254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0276153734381928,-0.32539568672798425,-1.0523864808077985,-0.9493454503017258,-0.6410926037221094,2.2206709924330448,0.10954275522321356,0.8319204569845622,0.3650476200489899,0.5293930015362215,0.37055858507997397,-0.32405455691269935,3.4486808115801035,-1.090704074655115,0.32384764008925015,1.2614893933895825,1.6443674319611974,0.7316283398229265,1.4200379978646809,0.5906182216168568,0.46164744833227955
1255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0802280845534291,-0.10846522890932808,-1.0756532481208576,-0.9578442528330002,-0.6439636565598409,2.2581597660545047,0.14463079394462394,0.8772346284066267,0.4077515265530171,0.6733404245429847,0.41272809019970924,-0.32405455691269935,3.964400386912849,-1.090704074655115,0.3908831224573558,1.2896464270904784,1.6443674319611974,0.7322868922450155,1.5386889039007619,0.7077750953448247,0.5172601845421068
1256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1117957112225705,0.10846522890932808,-1.077793020402631,-0.9604592689964693,-0.6458776917849952,2.025729369601454,0.21752439691654485,0.9225487998286928,0.45045543305704433,1.1134082605922317,0.4548975953194445,-0.32405455691269935,3.953243492321934,-1.090704074655115,0.43557344403609294,1.3178034607913744,1.73246856935625,0.7329377332804288,1.3916112182935365,1.2342780939812887,0.5839954679938992
1257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1012731689995239,0.32539568672798425,-1.059520337183767,-0.9609495845271198,-0.6477917270101495,1.7133229227559554,0.3232193623929219,0.9678629712507589,0.49315933956107155,1.4794459933808572,0.49706710043917973,-0.32405455691269935,3.2775449618199293,-1.090704074655115,0.5026089264041985,1.322496299741524,1.73246856935625,0.7335803488367217,1.205601204143222,1.7953321808755982,0.6507307514456921
1258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7641933290515013,0.5423261445466404,-1.137059065525089,-0.9611130230373365,-0.6506627798478811,1.830787746769863,-1.2605040995666625,0.9678629712507589,0.49315933956107155,1.1627616627659787,0.49706710043917973,-0.32405455691269935,3.0259224534126505,-1.1120601725151749,0.5696444087723044,1.3131106218412252,1.820569706751304,0.7342137107290041,1.268016524505952,1.8020252387792053,0.717466034897485
1259,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.553742484590556,0.7592566023652966,-1.119581956598913,-0.9611130230373365,-0.6535338326856126,1.790799721573639,0.6644063099379072,1.0131771426728233,0.5358632460650988,0.9118818683827634,0.5392366055589151,-0.32405455691269935,3.320178555906127,-1.1120601725151749,0.6143347303510412,1.322496299741524,1.9086708441463578,0.7348393612346107,1.2853197816362139,1.8772005955597308,0.7842013183492774
1260,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6589679068210288,0.9761870601839528,-1.1310748188099424,-0.9617667770782038,-0.6554478679107669,1.7333169353540672,0.6644063099379072,1.0131771426728233,0.5358632460650988,0.9817991881289054,0.5392366055589151,-0.32405455691269935,3.076519710237242,-1.1120601725151749,0.6813702127191471,1.256796554439433,1.9086708441463578,0.735456272168652,1.300151144890724,1.874036383560507,0.8509366018010703
1261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2380662178991382,1.193117518002609,-1.1509223912120903,-0.9640549162212392,-0.6573619031359214,1.4833917778776684,0.6644063099379072,1.0584913140948895,0.578567152569126,0.8913179508103685,0.5814061106786502,-0.32405455691269935,-0.1368002459685087,-1.1120601725151749,0.726060534297884,1.2896464270904784,1.9380378899447095,0.736065471716018,0.5282976722603112,1.7137838337304405,0.9176718852528628
1262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.259111302345233,1.4100479758212652,-1.164500652865639,-0.9717365262014296,-0.6583189207484984,1.5483723188215321,0.6644063099379072,1.0584913140948895,0.578567152569126,0.7597088783470425,0.5814061106786502,-0.32405455691269935,-0.11353409162157697,-1.1120601725151749,0.770750855876621,1.3271891386916732,1.9380378899447095,0.736665931691818,0.5712166158725931,1.4571706972300411,0.9844071687046556
1263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2801563867913277,1.6269784336399213,-1.1576401467603261,-0.9833406604268233,-0.6602329559736528,1.2429543227493918,0.6644063099379072,1.103805485516954,0.5358632460650988,0.6260720419254205,0.5392366055589151,-0.32405455691269935,-0.03240479301458938,-1.1120601725151749,0.8377863382447268,1.3741175281931666,1.9380378899447095,0.7372586802809422,0.7142248611425231,0.5186962095679274,1.0622649993984137
1264,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0170928312151462,-1.6269784336399213,-1.0067833161626805,-0.8973720040527787,-0.61716716340768,-0.5060124756344657,0.7822579676626767,0.5147212570301043,0.45045543305704433,0.49237794990591105,0.4548975953194445,-0.32405455691269935,-0.3619417072630595,-0.9198552917746354,0.9495121421915695,1.022154606931966,0.9395583328007676,0.8723554916341673,0.4590892536662128,0.30447784177415266,0.6618532986876577
1265,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0591830001073343,-1.4100479758212652,-1.0144334522631424,-0.904072982971668,-0.6190811986328344,-0.5060124756344657,0.7036901958461638,0.5600354284521688,0.45045543305704433,0.6897915586009005,0.41272809019970924,-0.32405455691269935,-0.5018741240667125,-0.9198552917746354,0.9942024637703064,1.0456188016827128,0.9101912870024165,0.8723554916341673,0.5085271311812465,0.47628118342212755,0.6952209404135538
1266,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0591830001073343,-1.193117518002609,-1.0016233162342338,-0.9107739618905575,-0.6200382162454114,-0.5210079850830496,0.7822579676626767,0.6053495998742349,0.3650476200489899,0.6404381564271532,-3.0873408347383173,-0.32405455691269935,0.8270066549532736,-0.9198552917746354,1.0165476245596754,1.0690829964334596,0.9689253785991192,0.8723554916341673,0.5270663352493842,0.4444283860624677,0.7285885821394502
1267,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.1012731689995239,-0.9761870601839528,-1.045372122295593,-0.9181286948503141,-0.6238662866957202,-0.5584967587045094,0.7822579676626767,0.6506637712962994,0.45045543305704433,0.6198742388547585,0.4548975953194445,-0.32405455691269935,0.8646815446622337,-0.9198552917746354,1.0612379461384123,1.1066257080346542,1.1744946991875775,0.8723554916341673,0.4510555985700198,0.42244501306914345,0.7730787711073123
1268,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2380662178991382,-0.7592566023652966,-1.071776429715581,-0.9256468663202877,-0.6267373395334518,-0.5809900228773853,0.8215418535709333,0.6959779427183655,0.5358632460650988,0.5828591872244477,0.5392366055589151,-0.32405455691269935,0.9334206964346516,-0.9198552917746354,1.0835831069277808,1.1066257080346542,1.1451276533892265,0.8723554916341673,0.5530212209447769,0.39613870255575334,0.8064464128332083
1269,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.1328407956686655,-0.5423261445466404,-1.0726735815632744,-0.9331650377902612,-0.6286513747586061,-0.5360034945316334,0.7036901958461638,0.7412921141404316,0.5358632460650988,0.6198742388547585,0.4548975953194445,-0.32405455691269935,-0.32841570628849814,-0.9198552917746354,1.1282734285065181,1.1207042248851022,1.1157606075908753,0.8723554916341673,0.5561110882894665,0.43521530272542003,0.8398140545591047
1270,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.553742484590556,-0.32539568672798425,-1.1041111355083029,-0.9400294552193673,-0.6305654099837604,-0.5809900228773853,0.7036901958461638,0.7412921141404316,0.49315933956107155,0.5951975377678846,0.5392366055589151,-0.32405455691269935,-0.3587987129828514,-0.9198552917746354,1.1506185892958865,1.1394755806856995,1.0863935617925238,0.8723554916341673,0.6636384718846648,0.34780445268285304,0.8731816962850011
1271,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.553742484590556,-0.10846522890932808,-1.1189129608773503,-0.9457498030769559,-0.6324794452089149,-0.5559975071297454,0.8215418535709333,0.7866062855624961,0.5358632460650988,0.5910847542534058,0.5392366055589151,-0.32405455691269935,-0.5002351646264417,-0.9198552917746354,1.172963750085255,1.1488612585859983,1.0863935617925238,0.8723554916341673,0.7921769534237526,0.3397906097449992,0.9065493380108975
1272,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2380662178991382,0.10846522890932808,-1.1472618403378663,-0.9499992043425931,-0.6343934804340692,-0.5210079850830496,0.8215418535709333,0.8319204569845622,0.49315933956107155,0.57463362019549,0.49706710043917973,-0.32405455691269935,1.6469256947524362,-0.9198552917746354,1.1953089108746235,1.172325453336745,1.1157606075908753,0.8723554916341673,0.772401802417739,0.3716272011533188,0.939916979736794
1273,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2906789290143743,0.32539568672798425,-1.1688639420915738,-0.9534314130571462,-0.6363075156592235,-0.5010139724849377,0.7822579676626767,0.8772346284066267,0.578567152569126,0.6280998058837162,0.5814061106786502,-0.32405455691269935,1.510965055230309,-0.9198552917746354,1.2176540716639919,1.1676326143865956,1.0570265159941725,0.8723554916341673,0.7711658554798633,0.40979626804791996,0.97328462146269
1274,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3117240134604693,0.5423261445466404,-1.1845214840578218,-0.956209867730832,-0.6372645332718007,-0.4810199598868258,0.7429740817544203,0.8772346284066267,0.5358632460650988,0.5869719707389269,0.5392366055589151,-0.32405455691269935,-0.25166877167147356,-0.9198552917746354,1.2399992324533609,1.1770182922868944,1.0863935617925238,0.8723554916341673,0.859536061537986,0.39263821706621566,1.0066522631885864
1275,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.322246555683516,0.7592566023652966,-1.1884619414132223,-0.9593151994249516,-0.6401355861095321,-0.47102295358776985,0.7822579676626767,0.9225487998286928,0.49315933956107155,0.5993103212823635,0.49706710043917973,-0.32405455691269935,1.9390474946853165,-0.9198552917746354,1.2623443932427292,1.200482487037641,1.1157606075908753,0.8723554916341673,0.9639735777884948,0.3712261038576423,1.040019904914483
1276,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.322246555683516,0.9761870601839528,-1.2034677960536833,-0.9624205311190711,-0.6420496213346865,-0.44353118626536603,0.7429740817544203,0.9225487998286928,0.49315933956107155,0.7391449607746479,0.49706710043917973,-0.32405455691269935,1.8596168103077095,-0.9198552917746354,1.2846895540320977,1.228639520738537,1.1451276533892265,0.8723554916341673,1.017119296117156,0.4263425443665223,1.0733875466403793
1277,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3538141823526575,1.193117518002609,-1.1944172533859359,-0.9658527398336242,-0.6439636565598409,-0.46602445043824187,0.7429740817544203,0.9678629712507589,0.578567152569126,0.8049494970063107,0.5814061106786502,-0.32405455691269935,2.1389104328214876,-0.8984991939145756,1.3070347148214663,1.2380251986388358,1.1451276533892265,0.8723554916341673,1.1178489715540372,0.4120407923085726,1.1067551883662758
1278,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3643367245757057,1.4100479758212652,-1.2005095464504685,-0.970429018119695,-0.6458776917849952,-0.4835192114615897,0.7429740817544203,1.0131771426728233,0.5358632460650988,0.772047228890479,0.5392366055589151,-0.32405455691269935,2.2257627429346196,-0.8984991939145756,1.3293798756108346,1.256796554439433,1.1744946991875775,0.8723554916341673,1.8500439203881947,0.44065239940014195,1.1512453773341373
1279,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.395904351244847,1.6269784336399213,-1.2023227320321557,-0.9753321734261995,-0.6477917270101495,-0.7262982747395357,0.7036901958461638,1.0131771426728233,0.5358632460650988,0.3200035479872069,0.5392366055589151,-0.32405455691269935,2.0903930845263003,-0.8984991939145756,1.3517250364002036,1.270875071289881,1.1744946991875775,0.8723554916341673,1.8379096121867078,0.41770072081422593,1.184613019060034
1280,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0697055423303825,-1.6269784336399213,-1.047302882585957,-0.923522165687469,-0.6420496213346865,1.3059449160694252,0.6251224240296507,0.1975220570756448,0.6212710590731533,0.8131750640352687,0.20188056460103293,-0.32405455691269935,-0.5007752194417509,-1.0479918789349951,0.7930960166659898,0.9189121500286807,0.8220901496073632,0.8723554916341673,0.7130763493996986,0.6177834475512908,-0.016622083072234946
1281,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1117957112225705,-1.4100479758212652,-1.0662358199123554,-0.9320209682187435,-0.6439636565598409,1.2834516518965493,0.6644063099379072,0.1975220570756448,0.578567152569126,0.8954307343248473,0.4548975953194445,-0.32405455691269935,-0.5173122143946396,-1.0479918789349951,0.8377863382447268,0.9423763447794273,0.8514571954057143,0.8723554916341673,0.8082442636161385,0.6941499417553393,0.016745558653661483
1282,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1328407956686655,-1.193117518002609,-1.0878351243495739,-0.9392122626682833,-0.6458776917849952,1.173484582606934,0.6644063099379072,0.2428362284977109,0.578567152569126,0.944784136498595,0.4548975953194445,-0.32405455691269935,1.1020163092967397,-1.0479918789349951,0.9048218206128326,0.979919056380622,0.9395583328007676,0.8719611827288257,0.7878511391411871,0.7444572662039398,0.050113200379557715
1283,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1223182534456186,-0.9761870601839528,-1.0927891718515208,-0.9454229260565223,-0.6477917270101495,1.1859808404807541,0.6644063099379072,0.2428362284977109,0.6212710590731533,0.9201074354117211,0.5814061106786502,-0.32405455691269935,1.4811189701218512,-1.0479918789349951,0.9495121421915695,1.0033832511313687,0.9982924243974703,0.8695973856665581,0.8150419717744557,0.7292155689682438,0.08348084210545414
1284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0798695957429194,-0.7592566023652966,-1.1285234039235905,-0.9511432739141108,-0.6487487446227268,1.1060047900883065,0.7036901958461638,0.288150399919777,0.6212710590731533,1.0517165078750474,0.49706710043917973,-0.32405455691269935,1.7577294739030689,-1.0479918789349951,0.9942024637703064,1.0268474458821155,1.0570265159941725,0.8672346167891809,0.8403788840009104,0.8638829731195709,0.11684848383135038
1285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9746441735124467,-0.5423261445466404,-1.137686713412299,-0.9560464292206152,-0.6506627798478811,1.0235294881210948,0.7036901958461638,0.288150399919777,0.6212710590731533,1.1421977451935845,0.5392366055589151,-0.32405455691269935,1.8150406198278615,-1.0479918789349951,1.0388927853490437,1.050311640632862,1.1157606075908753,0.8648723620042481,0.899086363550013,0.9341357721804339,0.1502161255572468
1286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.259111302345233,-0.32539568672798425,-1.1472326433470128,-0.9604592689964693,-0.6506627798478811,0.9710452050510509,0.7036901958461638,0.288150399919777,0.6212710590731533,1.1874383638528525,0.5814061106786502,-0.32405455691269935,-0.2750581320485889,-1.0479918789349951,1.0835831069277808,1.0737758353836089,1.1744946991875775,0.8625111354042057,1.0436921552814866,0.9740388758684636,0.19470631452510848
1287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2696338445682795,-0.10846522890932808,-1.160016204869276,-0.9640549162212392,-0.6525768150730354,0.953550444027703,0.7429740817544203,0.3334645713418415,0.6212710590731533,1.0476037243605685,0.6235756157983855,-0.32405455691269935,2.234230459025038,-1.0479918789349951,1.1282734285065181,1.101932869084505,1.2038617449859292,0.8601504228966085,1.1407139899047403,0.8537704594831282,0.2280739562510049
1288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2906789290143743,0.10846522890932808,-1.1717303173313542,-0.9669968094051419,-0.6535338326856126,0.8510811294623796,0.7036901958461638,0.3334645713418415,0.578567152569126,1.2162278484542053,0.5814061106786502,-0.32405455691269935,-0.485222858265143,-1.0479918789349951,1.172963750085255,1.1207042248851022,1.2625958365826313,0.8577907385739009,1.20621917761216,1.0154207726163098,0.2614415979769013
1289,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3012014712374211,0.32539568672798425,-1.181177641859832,-0.9694483870583941,-0.6535338326856126,0.6736342676541365,0.7036901958461638,0.3334645713418415,0.578567152569126,1.43009259120711,0.5814061106786502,-0.32405455691269935,2.1815030568290856,-1.0479918789349951,1.2176540716639919,1.130089902785401,1.2625958365826313,0.8554315683436385,1.1691407694758846,1.1834400246262886,0.29480923970279777
1290,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.322246555683516,0.5423261445466404,-1.2014153524960496,-0.9714096491809958,-0.6554478679107669,0.5986567204112169,0.7036901958461638,0.3334645713418415,0.578567152569126,1.434205374721589,0.5814061106786502,-0.32405455691269935,2.09915744367619,-1.0479918789349951,1.2623443932427292,1.1347827417355503,1.291962882380982,0.853073940390711,1.1957136286402152,1.174149963020374,0.32817688142869417
1291,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3432916401296107,0.7592566023652966,-1.2029932138281032,-0.9733709113035977,-0.6554478679107669,0.6061544751355089,0.7036901958461638,0.3334645713418415,0.578567152569126,1.3725136220044047,0.5814061106786502,-0.32405455691269935,2.280673759171431,-1.0479918789349951,1.3070347148214663,1.1488612585859983,1.291962882380982,0.8507163124377843,1.2587469224718832,1.1259494122460327,0.35042197591262503
1292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3432916401296107,0.9761870601839528,-1.2099900016961125,-0.975659050446633,-0.6564048855233441,0.7336163054484722,0.7036901958461638,0.3334645713418415,0.578567152569126,1.3766264055188835,0.6235756157983855,-0.32405455691269935,2.02354733890645,-1.0479918789349951,1.3293798756108346,1.172325453336745,1.3506969739776853,0.8483643395017526,1.237117851059056,1.1751425775399773,0.39491216488048664
